id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
14005335,"sunny,comfortable apt in the center of the city !",44461464,Mary,,лКлҐл_лБлФлЭл©лќлФ,37.97098942,23.71268835,Entire home/apt,50,1,0,,,1,0
7233602,Cosy Apartment in Historical Center,7186279,Nick,,лКлҐл_лБлФлЭл©лќлФ,37.97089666,23.70715801,Entire home/apt,40,2,37,11/6/16,1.67,12,194
8288957,Old style by the hill of лФcropolis,43704131,Zouli,,лКлҐл_лБлФлЭл©лќлФ,37.97314459,23.71596541,Entire home/apt,60,1,35,4/19/17,1.77,1,285
14007221,House in the center of Athens,35308811,"Apostolis , Natasa",,лКлҐл_лБлФлЭл©лќлФ,37.9728033,23.71313892,Entire home/apt,40,1,0,,,2,323
6061595,Take a Walk to Acropolis park !!!,31461615,Anthi,,лКлҐл_лБлФлЭл©лќлФ,37.97068397,23.71223206,Entire home/apt,50,6,0,,,1,365
8076875,walking into the acropolis hill,4082977,Sofi,,лКлҐл_лБлФлЭл©лќлФ,37.96670087,23.71155344,Entire home/apt,38,2,73,4/17/17,4.03,2,317
18091277,"""JoinPoint Cave"" in Athens",97223651,Agapi&Anna,,лКлҐл_лБлФлЭл©лќлФ,37.97705735,23.71569657,Entire home/apt,45,3,0,,,2,343
5029402,REFURBISHED PENTHOUSE IN THE CENTER,4527057,Dimi,,лКлҐл_лБлФлЭл©лќлФ,37.96969291,23.71133642,Entire home/apt,35,2,46,1/1/17,1.73,2,287
12467577,simple stay in Kato Petralona,67471134,Coco,,лКлҐл_лБлФлЭл©лќлФ,37.96931152,23.70695237,Entire home/apt,25,2,19,8/25/16,1.5,1,0
13027945,Sunny Apartment at Central of Athens,62816090,Lia,,лКлҐл_лБлФлЭл©лќлФ,37.97885473,23.72033199,Entire home/apt,40,5,14,10/11/16,1.25,1,146
15960517,Stylish Loft in THE ideal location,85293775,Solomon,,лКлҐл_лБлФлЭл©лќлФ,37.97563721,23.71086196,Entire home/apt,39,1,2,12/3/16,0.37,2,29
12150735,PENTHOUSE NEAR ACROPOLIS & CENTER,4527057,Dimi,,лКлҐл_лБлФлЭл©лќлФ,37.9700355,23.71100151,Entire home/apt,35,1,31,11/14/16,2.62,2,260
5995934,Inspirational cozy flat with a view,4218425,Andromaca,,лКлҐл_лБлФлЭл©лќлФ,37.96886504,23.70514371,Private room,30,1,24,6/2/16,0.99,1,276
14972031,Beautiful apartment Loft with view near Acropolis,8044626,Miltiadis,,лКлҐл_лБлФлЭл©лќлФ,37.96905396,23.71104791,Entire home/apt,60,2,2,5/5/17,2,1,236
17871125,Acropolis/Plaka/Museum Walking Distance 1BDR Apart,113548208,Mary,,лКлҐл_лБлФлЭл©лќлФ,37.9655937,23.71326713,Private room,35,2,1,5/7/17,1,1,249
17313822,Apartment near the Historical Center and Metro,116242412,George & Dimitris,,лКлҐл_лБлФлЭл©лќлФ,37.9687983,23.70484725,Entire home/apt,36,1,14,4/29/17,5.92,1,248
1207614,Live Centrally-Ancient Agora 20',2718495,Kalliopi,,лКлҐл_лБлФлЭл©лќлФ,37.97165177,23.71148209,Private room,30,1,211,5/5/17,4.45,3,333
3517805,Apartment near Acropolis,17712465,Zois,,лКлҐл_лБлФлЭл©лќлФ,37.97152719,23.71231652,Entire home/apt,80,4,17,5/4/17,0.54,1,293
14085735,Walking to the acropolis hill,4082977,Sofi,,лКлҐл_лБлФлЭл©лќлФ,37.96655235,23.70937761,Entire home/apt,30,2,16,4/29/17,1.85,2,325
6809662,Condo close to Divani Caravel hotel,35646264,Marika,,лКлҐл_лБлФлЭл©лќлФ,37.97333002,23.71475105,Entire home/apt,46,2,2,10/19/16,0.17,1,365
4712838,"comfy, quiet, we like our home!!",24353858,Makis,,лКлҐл_лБлФлЭл©лќлФ,37.96731055,23.71039567,Entire home/apt,30,3,8,9/30/16,0.29,1,363
12248417,Cozy Apartment in Quiet Area Near Gazi & Thisseio,9209901,Pavlos,,лКлҐл_лБлФлЭл©лќлФ,37.97198579,23.70878973,Entire home/apt,22,1,31,5/7/17,2.53,12,356
6383348,"Open space ,great spot ... :)  Welcome :)",706768,Melina,,лКлҐл_лБлФлЭл©лќлФ,37.97318273,23.71339729,Entire home/apt,39,2,12,4/17/17,0.56,1,359
13410972,Quiet room in the center of Athens,76376295,Maria-Eftychia,,лКлҐл_лБлФлЭл©лќлФ,37.97076201,23.70396273,Private room,16,1,27,4/10/17,2.45,1,360
12706918,Live Centrally 2- Ancient agora 20',2718495,Kalliopi,,лКлҐл_лБлФлЭл©лќлФ,37.9702368,23.70852311,Private room,20,1,28,4/12/17,2.36,3,357
16097292,Luxury top-roof 2floor apartment,61092176,Stavros,,лКлҐл_лБлФлЭл©лќлФ,37.97284681,23.70982674,Entire home/apt,29,2,11,4/22/17,2.1,1,134
5758600,Cute apartment with garden & view,1369770,Elli,,лКлҐл_лБлФлЭл©лќлФ,37.96456012,23.71204638,Entire home/apt,40,2,6,6/15/16,0.23,1,358
11754850,Colorful Spot,62510288,л_л±мглµмЃлшл_л±,,лКлҐл_лБлФлЭл©лќлФ,37.96849165,23.71114629,Entire home/apt,24,5,42,12/24/16,3.09,1,320
2972523,Thission Loft near Gazi area,650923,AthensApart,,лКлҐл_лБлФлЭл©лќлФ,37.97468183,23.71115575,Entire home/apt,70,1,63,4/9/17,1.8,4,320
11426516,A bit west of Acropolis,30162951,Anastassia,,лКлҐл_лБлФлЭл©лќлФ,37.96967752,23.70980883,Entire home/apt,29,1,30,5/1/17,2.18,2,318
12327352,APA/NT CLOSE TO THE HISTORIC CENTER,44132574,Jordanis,,лКлҐл_лБлФлЭл©лќлФ,37.96748822,23.7098406,Entire home/apt,30,3,52,4/27/17,4.23,5,281
3201537,Acropolis area Appartement,16225171,Pavlos,,лКлҐл_лБлФлЭл©лќлФ,37.96716664,23.71242603,Entire home/apt,28,2,35,5/1/17,1,1,298
16849933,Perfect spot close to Gazzi and Acropolis,112210692,Tadhg,,лКлҐл_лБлФлЭл©лќлФ,37.96474272,23.70945944,Private room,16,2,1,4/9/17,1,1,81
15767962,Private room in Athens,83653218,Athanasia,,лКлҐл_лБлФлЭл©лќлФ,37.96851895,23.71167517,Private room,18,1,6,5/5/17,1.06,1,346
7657079,Little economic room in Athens!,9789429,Margarita,,лКлҐл_лБлФлЭл©лќлФ,37.96598042,23.70960337,Shared room,30,1,0,,,1,365
13890270,,80005174,Nicky And Myrto,,лКлҐл_лБлФлЭл©лќлФ,37.97351473,23.71609708,Private room,15,1,2,8/2/16,0.2,4,0
7737649,Rooftop studio -  heart of Athens,22876650,Dorota,,лКлҐл_лБлФлЭл©лќлФ,37.96601298,23.70635738,Entire home/apt,40,1,87,5/2/17,4.08,2,247
6707061,Period apartment in central Athens,35113138,Konstantinos,,лКлҐл_лБлФлЭл©лќлФ,37.97148704,23.71357569,Entire home/apt,27,2,36,3/13/17,1.75,1,269
1627870,Athens Apartment. Elegantly minimal in Petralona,3635281,Nadia,,лКлҐл_лБлФлЭл©лќлФ,37.96803664,23.70950518,Entire home/apt,69,4,4,10/31/16,0.22,2,313
9457564,comfortable room in spacious & sunnny apartment,36018047,Despina,,лКлҐл_лБлФлЭл©лќлФ,37.96924744,23.71087062,Private room,27,2,19,4/14/17,1.15,1,107
14519723,Renovated apt close to the historical center,69051450,Christos & Kostis,,лКлҐл_лБлФлЭл©лќлФ,37.97009434,23.71207379,Entire home/apt,30,1,11,4/15/17,1.24,2,264
10357301,Apartment Central Athens,53305932,Marios,,лКлҐл_лБлФлЭл©лќлФ,37.96655191,23.71009243,Entire home/apt,35,1,14,10/21/16,1.3,1,0
10080819,"""just for u""apartment nearAcropolis",51727100,Nickolas,,лКлҐл_лБлФлЭл©лќлФ,37.96764125,23.71054271,Entire home/apt,23,1,16,2/13/17,0.97,1,365
11111075,3 bedroom sunny apartment,57721649,Madeau,,лКлҐл_лБлФлЭл©лќлФ,37.96454923,23.71317251,Entire home/apt,79,2,37,4/25/17,3.46,1,255
16848951,ATHENS HEART HIGH-END TRADITIONAL HOUSE/200m Metro,110760771,Angela And Akis,,лКлҐл_лБлФлЭл©лќлФ,37.9658218,23.70676227,Entire home/apt,49,2,8,4/29/17,2.38,2,352
16422070,Stylish apartment in the center of Athens!,1239633,Ioannis,,лКлҐл_лБлФлЭл©лќлФ,37.97213586,23.71019322,Entire home/apt,50,2,0,,,1,0
12914593,Fairytale House Centre of Athens,70811760,Tasos,,лКлҐл_лБлФлЭл©лќлФ,37.97049029,23.71357777,Entire home/apt,45,4,32,10/16/16,2.92,1,84
1233887,So cute!  So easy! So Lovely!,581370,Nektarios,,лКлҐл_лБлФлЭл©лќлФ,37.96808575,23.70955465,Entire home/apt,35,3,37,4/21/17,0.78,2,302
13552444,Odysseus Family Apartment,77549737,Eirini,,лКлҐл_лБлФлЭл©лќлФ,37.97094515,23.70819641,Entire home/apt,99,3,0,,,1,177
3410663,"Cosy neighborhood, big apartment!",17197032,Nastazia,,лКлҐл_лБлФлЭл©лќлФ,37.96855468,23.71305229,Entire home/apt,50,2,2,6/15/15,0.06,1,365
16778805,"Comfy, quiet house in Petralona - Philopappou hill",57087967,Alekos,,лКлҐл_лБлФлЭл©лќлФ,37.96670619,23.71050526,Entire home/apt,26,2,3,4/19/17,0.87,1,51
14649361,Feel homy in Athens,90963443,Leonidas,,лКлҐл_лБлФлЭл©лќлФ,37.96826238,23.71239043,Entire home/apt,30,2,8,5/3/17,1.13,1,113
18319258,Apartment in Thiseio next to Thiseio station,76900951,Haroula,,лКлҐл_лБлФлЭл©лќлФ,37.97771172,23.71770052,Entire home/apt,40,2,1,5/7/17,1,13,110
16991127,Acropolis Diaries,113792799,Orkun,,лКлҐл_лБлФлЭл©лќлФ,37.97656698,23.71455919,Private room,25,1,0,,,1,90
7291718,Be the first!!!!!!Close to Akropoli,38177227,Edgen,,лКлҐл_лБлФлЭл©лќлФ,37.97331852,23.71167804,Entire home/apt,30,3,0,,,1,364
10011317,Flat in Athens near station,47374971,George,,лКлҐл_лБлФлЭл©лќлФ,37.96709184,23.7072671,Entire home/apt,20,1,92,4/23/17,5.45,4,193
15008428,Charming centrally located home !!,63080226,Panagiotis,,лКлҐл_лБлФлЭл©лќлФ,37.96890144,23.70912255,Entire home/apt,47,1,2,5/8/17,2,1,180
197892,Thissio penthouse 10' to Acropolis,965179,Elena,,лКлҐл_лБлФлЭл©лќлФ,37.97759323,23.71849797,Entire home/apt,70,3,78,4/30/17,1.12,1,337
13500456,New Elegant Apartment in Athens close to metro,748818,George,,лКлҐл_лБлФлЭл©лќлФ,37.96638184,23.70897635,Entire home/apt,45,2,0,,,47,365
7242357,Quite place near Acropolis n' metro,37918687,Petros,,лКлҐл_лБлФлЭл©лќлФ,37.97196399,23.71168321,Entire home/apt,25,2,23,12/12/16,1.05,1,333
15732831,Sappho house,61962352,Sylwester,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00220407,23.72714783,Entire home/apt,34,1,2,4/14/17,0.7,2,259
13588543,Big place in Athens Center,37254848,Robert,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,37.99957244,23.73089537,Entire home/apt,52,3,0,,,2,267
122491,Central Athens Private Design Room ,613829,Georgios,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00188317,23.72808318,Private room,28,1,60,8/5/16,1.34,1,364
5498599,Sunny & charming 2 bedroom apt,24832298,Mariana,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00172464,23.73109916,Entire home/apt,40,2,1,8/31/16,0.12,1,179
3893768,House / Villa with Private Garden,13151181,Maria Luz,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00524738,23.73124293,Entire home/apt,65,1,0,,,1,327
18444013,"Quiet double-bed apt, 10 mins from the centre!",71527137,Panos,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00238607,23.73201249,Entire home/apt,24,1,1,4/30/17,1,1,339
12350003,The Blue Room at the Isabella,16069137,Izabela,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.0012811,23.73009474,Private room,25,1,2,7/24/16,0.17,4,297
12419291,Cozy apartment in central Athens,67170554,Natalia,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00047553,23.73210407,Entire home/apt,30,2,10,2/28/17,0.89,1,337
6790561,Nice third floor apartment,30586148,лПл±мЃлшл±,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00398529,23.73074831,Entire home/apt,44,4,0,,,1,365
13681605,Renovated spacious floor apartment close to city,79642518,Nikos,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00739732,23.73323709,Entire home/apt,50,3,1,8/14/16,0.11,3,364
10814742,ULYSSES,55996307,Panayiotis,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00550589,23.73123704,Entire home/apt,21,3,5,11/12/16,0.46,4,342
13894071,Nice and cozy apartment in central Athens,61736599,Giorgos,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00625438,23.73431697,Entire home/apt,50,1,0,,,1,89
16126551,"Lovely apartment in Athens Center, Wifi, Transfer",105174321,Sofia,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00550336,23.73364783,Entire home/apt,35,5,1,2/19/17,0.37,5,315
16406018,Clean - Sunny and Cozy,103465981,Theano,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00589139,23.73244619,Private room,30,1,2,2/8/17,0.48,3,180
2103634,SMALL APARTMENT WITH A BACK YARD,10725872,Aliki,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,37.99941368,23.73189748,Entire home/apt,25,10,31,10/29/16,0.77,1,94
15007626,Comfort Quitness Accessibility in Athens Downtown,80401754,Eddy,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00398634,23.72740205,Entire home/apt,25,1,20,4/23/17,2.59,1,200
11197581,"Spacious flat in Athens center, 500m. from metro!",1417818,Elena,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00680378,23.73299897,Entire home/apt,23,1,11,5/8/17,1.69,1,80
18014007,Comfortable apartment near the center of Athens,123850143,Dimosthenis,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00729849,23.73427067,Entire home/apt,20,1,0,,,1,157
237447,"Large, 1960s Retro Apartment Athens",693706,Nayia,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00691139,23.73502776,Entire home/apt,50,5,8,9/23/15,0.18,1,220
3891400,The room at Isabella 2,16069137,Izabela,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00112775,23.73018002,Private room,20,1,48,5/7/17,1.48,4,288
15164358,Spacious 3-bedroom flats in mid-war building,18746577,Sofia,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.0015269,23.72841028,Entire home/apt,100,1,0,,,1,89
6563439,rooftop studio appartment flexible checkin-out,31001530,Basile,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00444694,23.73237596,Entire home/apt,15,2,40,5/1/17,1.71,2,104
13199026,Central & Cozy APT,72630470,Moira,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00143082,23.73221275,Entire home/apt,30,3,0,,,1,0
17999701,Arhondiko - 98m2 comfortable flat,123708382,л¤мЃлЁмДмглАмв,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00597915,23.73351495,Entire home/apt,50,3,0,,,1,172
14171190,Balcony Flower Garden Maisonette on 5th&6th Floor.,85782184,Yiannis,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00273432,23.73165292,Entire home/apt,30,1,12,4/21/17,1.32,2,343
15359188,Absolute Retro: A Penthouse,14017320,Loukas,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00398179,23.73414845,Entire home/apt,30,3,0,,,1,189
1011177,Central Studio Penthouse -Athens,453493,Dimitris,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00292182,23.73069227,Entire home/apt,50,4,0,,,1,365
3729343,Sunny Apartment in Athens center,10121504,Andreas,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00330773,23.73341796,Entire home/apt,40,3,29,5/6/17,0.9,1,342
18559600,HomeSeeker Collection | The Athens Soho,81810814,HomeSeeker,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.0013073,23.7316864,Entire home/apt,150,1,0,,,2,157
13120190,An apartment next to everywhere!,56720767,Marina,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00712392,23.73431912,Entire home/apt,16,2,9,5/4/17,2.52,1,297
13972997,лФл_лµмглА л«л_л±л_лµмЃл_мДл_л± мДмглА л_лµл_мгмЃлА.лФмгмгл_лјлб,13387084,Athina,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00213169,23.72693666,Entire home/apt,22,4,0,,,1,89
18557201,Stylish Athens Penthouse + Rooftop Terrace & View,11898939,Panos,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00653826,23.73151925,Entire home/apt,49,1,3,5/7/17,3,2,311
3168021,Violet room at Isabella,16069137,Izabela,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00171795,23.7301348,Private room,20,1,177,4/29/17,5.01,4,286
11990940,Luxury studio Athens near Akropolis,24459758,Minas,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00048467,23.73180393,Entire home/apt,25,1,51,5/7/17,3.78,2,271
3160736,"лУл_л±л_л_мЃл_мДл_л±,6лАмЙ лАмЃмОм лАмЙ,л_лµмЃл±л_мглµмв, льлµл±",16036815,лФмЃл_мДмглµл±,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00328364,23.72693591,Entire home/apt,48,1,0,,,1,365
8665931,"Amazing, Spacious & Central!",4752870,Vicky,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00321207,23.73225546,Entire home/apt,35,2,13,5/7/17,1.22,1,168
16661355,Cozy flat last floor near metro,110173888,Georgia,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00101879,23.72736741,Entire home/apt,20,3,15,5/8/17,6.72,1,313
12517408,Private room in a penthouse in the center of ATH!,67786791,лФnna,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,37.99965242,23.73016737,Private room,20,7,0,,,3,173
10846031,Explore Athens,56175177,Nikos & Eleni,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00572914,23.73403968,Entire home/apt,31,3,25,4/16/17,2.23,1,306
15940725,SUNNY CLEAN & COSY,103465981,Theano,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00447613,23.73443231,Entire home/apt,48,1,1,4/23/17,1,3,177
11385879,3 bedroom flat in Central Athens,43891712,Christos,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00274568,23.72686813,Entire home/apt,28,3,19,5/1/17,1.63,3,314
11058100,Renovated 50m2 apartment-centertown,56064778,Alexis,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00343794,23.72985825,Entire home/apt,20,1,1,3/10/16,0.07,1,31
752058,an art -deco architecture atelier,3954884,л_immi,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00258573,23.73280636,Entire home/apt,39,2,138,5/6/17,2.79,1,325
14973346,Child's Room in 5th&6th floor Maisonette.,85782184,Yiannis,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00327631,23.73080041,Private room,20,1,1,10/8/16,0.14,2,364
8383150,comfortable room in the city center,44176394,Maria,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00233104,23.73112208,Entire home/apt,25,1,0,,,2,90
16398119,COSY - SUNNY and COMFORTABLE for U,103465981,Theano,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00493776,23.73442886,Private room,20,1,0,,,3,180
12547608,Pink room in Isabella,16069137,Izabela,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00121085,23.73034225,Private room,25,1,1,6/21/16,0.09,4,296
15939014,Central&Stylish 1 Double bed Flat,25731766,Nassos,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00271112,23.72823422,Entire home/apt,20,1,1,11/16/16,0.17,8,289
14939356,Enjoy your vacation in my sunny & cozy apartment!,93782127,Ioannis,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00076167,23.73124994,Entire home/apt,50,1,5,12/27/16,0.64,1,363
81230,Chroma apt - Traveling on a budget?,439890,Periklis,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.007207,23.73334674,Entire home/apt,23,3,94,3/26/17,1.32,1,308
3486197,Classic 1950s Athens boutique apartment,13412058,Constantinos,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00376648,23.73318237,Entire home/apt,45,2,22,4/22/17,0.9,1,167
9055419,"Cosi apartment in the city center,",44176394,Maria,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.0017699,23.73300056,Private room,20,1,3,10/24/16,0.32,2,358
18064024,Central Spacious Cosy Apartment,124352363,Lampros,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00271455,23.73329565,Entire home/apt,59,3,0,,,1,259
7629943,lovely penthouse at the center!,9361580,Marina,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00436509,23.73075273,Entire home/apt,22,4,47,4/22/17,2.23,1,286
8608755,л л_лµмглА мДмЫлшмгл_ мДмглА лјл_л_мгмЃлА мглбмв лФльлЁл_л±мв,45289847,Chrysoula,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00010287,23.72796037,Entire home/apt,25,1,7,9/9/16,0.36,2,162
8365655,6th floor bright apartment at the center of Athens,29674813,Jason,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.0031957,23.73040895,Entire home/apt,35,4,7,4/29/17,1.02,1,333
6498685,"Cozy, bright 90sqm apt in Athens",33968651,Sylvia,,лКлЭлФл_лҐлЄлФ лФлПлҐлБлЄл_лСлЈ,38.00777452,23.73374134,Entire home/apt,30,2,5,7/24/15,0.22,1,365
